unit_price_incl_tax,product_region_name,importer_name,offer_id,varietalcategory_name,producing_winery_winedirect_upc,title,varietal_list,label_classification,product_title,product_winery_name,utm_lt_campaign_token,varietal,utm_ft_keywords,product_style_name
24.01,United States > California,,20001941_2018-09-20,Red Blend,20001941-CHP,2016 The Illegitimate Cuvee Non Autorisee,"Cabernet Sauvignon,Merlot,Syrah,Zinfandel",Domestic,2016 The Illegitimate Cuvee Non Autorisee,Chateau Potelle,,Cabernet Sauvignon,,Red Wine
32.93,United States > California > Napa Valley > Stags Leap District,,20000313_2018-02-09,Cabernet Sauvignon,20000313-KCB,2014 Karo-Kann Stags Leap Cabernet Sauvignon,Cabernet Sauvignon,Private Label,2014 Karo-Kann Stags Leap Cabernet Sauvignon,Karo-Kann,,Cabernet Sauvignon,,Red Wine
31.53,United States > California > Napa Valley > Rutherford,,20000584_2018-05-05,Cabernet Sauvignon,20000584-KCB,2014 Chad Cabernet Sauvignon Reserve Rutherford Napa Valley,Cabernet Sauvignon,Private Label,2014 Chad Cabernet Sauvignon Reserve Rutherford Napa Valley,Chad,,Cabernet Sauvignon,,Red Wine
19.29,,Little Peacock,,,,,,Import,,,,,,Red Wine
75.41,,,,,,,,Import,,,,,,Red Wine
53.99,United States > California > Napa Valley,Scale Wine Group,20001362_2018-08-06,Cabernet Sauvignon,20001362-PUR,2015 Purlieu Le Pich Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Domestic,2015 Purlieu Le Pich Cabernet Sauvignon Napa Valley,Purlieu,,Cabernet Sauvignon,,Red Wine
53.12,United States > California > Napa Valley,Scale Wine Group,20001362_2018-11-04,Cabernet Sauvignon,20001362-PUR,2015 Purlieu Le Pich Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Domestic,2015 Purlieu Le Pich Cabernet Sauvignon Napa Valley,Purlieu,,Cabernet Sauvignon,,Red Wine
28.62,United States > California > Napa Valley,,20001648_2018-06-25,Red Blend,20001648-WMK,2013 Banknote The Vault Red Wine Napa Valley,"Cabernet Sauvignon,Syrah,Zinfandel",Domestic,2013 Banknote The Vault Red Wine Napa Valley,William Knuttel,,Cabernet Sauvignon,,Red Wine
32.99,United States > California > Napa Valley,,20001677_2018-09-28,Red Blend,20001677-KCB,2016 Delightful and Strange Proprietary Red Wine Napa Valley,"Cabernet Sauvignon,Malbec,Merlot",Private Label,2016 Delightful and Strange Proprietary Red Wine Napa Valley,Delightful and Strange,,Cabernet Sauvignon,,Red Wine
21.46,,,,,,,,Domestic,,,Google_Search_Alpha_Brand_Wine-Access,,wine access,Red Wine
15.23,United States > California > Contra Costa,,,Red Blend,,,,Domestic,,Three Wine Company,,,,Red Wine
43.2,,Treasury Wine Estates,,,,,,Import,,,,,,Red Wine
54.49,United States > California > Napa Valley,,20001869_2018-08-27,Cabernet Sauvignon,20001869-PAL,2013 Palladian Reserve Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Domestic,2013 Palladian Reserve Cabernet Sauvignon Napa Valley,Palladian Estate,,Cabernet Sauvignon,,Red Wine
23.58,United States > California > Napa Valley,Pacific Wine Group,20001935_2018-09-14,Red Blend,20001935-EIG,2013 1849 Wine Company Anonymous Premium Red Blend Napa Valley,"Cabernet Sauvignon,Merlot,Petite Sirah,Zinfandel",Domestic,2013 1849 Wine Company Anonymous Premium Red Blend Napa Valley,1849 Wine Company,,Cabernet Sauvignon,,Red Wine
129.53,Chile > Maipo Valley,Twins America,20001547_2018-03-29,Red Blend,20001547-VAM,2015 Vina Almaviva Bordeaux Blend Puente Alto,"Bordeaux Blend,Cabernet Franc,Carménère,Petit Verdot",Import,2015 Vina Almaviva Bordeaux Blend Puente Alto,Vina Almaviva,,Cabernet Franc,,Red Wine
15.25,United States > California > Contra Costa,,,Red Blend,,,,Domestic,,Three Wine Company,,,,Red Wine
31.8,United States > California > Napa Valley,,20000906_2018-06-09,Cabernet Sauvignon,20000906-KCB,2015 Chad Private Reserve Cabernet Sauvignon,"Cabernet Sauvignon,Malbec,Merlot",Private Label,2015 Chad Private Reserve Cabernet Sauvignon,Chad,,Cabernet Sauvignon,,Red Wine
32.31,United States > California > Napa Valley,,20001549_2018-04-04,Red Blend,20001549-KCB,2015 Delightful and Strange Red Blend,"Cabernet Sauvignon,Malbec,Merlot",Private Label,2015 Delightful & Strange Proprietary Red Wine Napa Valley,Delightful and Strange,,Cabernet Sauvignon,,Red Wine
32.46,,,,,,,,Import,,,,,,Red Wine
97.73,United States > California > Napa Valley,,20001957_2018-10-21,Cabernet Sauvignon,20001957-KOB,2015 Kobalt Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Domestic,2015 Kobalt Cabernet Sauvignon Napa Valley,Kobalt Wines,G_WineAccess_3P_SEARCH-Varietals,Cabernet Sauvignon,,Red Wine
20.7,,,,,,,,Import,,,,,,White Wine
37.83,United States > California,,20001590_2018-08-30,Chardonnay,20001590-TET,2016 Teeter-Totter Chardonnay,Chardonnay,Domestic,2016 Teeter-Totter Chardonnay,Teeter-Totter,,Chardonnay,,White Wine
15.78,,USA Wine West,,,,,,Import,,,,,,Red Wine
15.25,United States > California,,,Interesting White,,,,Domestic,,,,,,White Wine
33.92,United States > California > Napa Valley > Rutherford,,20000271_2018-02-09,Cabernet Sauvignon,20000271-KCB,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,Cabernet Sauvignon,Private Label,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,Nichols,,Cabernet Sauvignon,,Red Wine
75.0,United States > California > Napa Valley > Los Carneros,,20001726_2018-07-14,Chardonnay,20001726-FTM,2016 Fait Main Chardonnay Penhoet Toyon Farm Vineyard Carneros Napa Valley,Chardonnay,Domestic,2016 Fait Main Chardonnay Penhoet Toyon Farm Vineyard Carneros Napa Valley,Fait Main,,Chardonnay,kukeri wine,White Wine
31.79,Argentina > Mendoza,Young's Market,20001364_2017-12-27,Cabernet Sauvignon,20001364-CSR,2015 Casarena Cabernet Sauvignon Owen's Vineyard Lujan de Cuyo Mendoza,Cabernet Sauvignon,Import,2015 Casarena Cabernet Sauvignon Owen's Vineyard Lujan de Cuyo Mendoza,Casarena,,Cabernet Sauvignon,,Red Wine
13.82,United States > California,,,Interesting White,,,,Domestic,,,,,,White Wine
57.75,United States > Oregon > Willamette Valley,Vintus,,,,,,Domestic,,Ponzi Vineyards,,,,Red Wine
14.71,United States > California > Contra Costa,,,Red Blend,,,,Domestic,,Three Wine Company,,,,Red Wine
19.45,Italy > Tuscany > Toscana IGT,Curious Cork,20001248_2017-11-15,Super Tuscan,20001248-BAR,2016 Baracchi O'lillo Toscana IGT,"Cabernet Sauvignon,Merlot,Sangiovese,Syrah",Import,2016 Baracchi O'lillo Toscana IGT,Baracchi,20001248_newbrand,Cabernet Sauvignon,,Red Wine
43.54,United States > California,,,,,,,Domestic,,,,,,White Wine
74.44,United States > California > Napa Valley > Rutherford,Young's Market,20000763_2018-02-09,Cabernet Sauvignon,20000763-HAL,"2013 Hall Napa Valley Cabernet Sauvignon Coeur"" """,Cabernet Sauvignon,Domestic,"2013 Hall Napa Valley Cabernet Sauvignon Coeur"" """,Hall Napa Valley,,Cabernet Sauvignon,,Red Wine
49.99,United States > California > Napa Valley,,20001525_2018-03-18,Red Blend,20001525-ACV,2015 Anderson's Conn Valley Vineyards Right Bank,"Cabernet Franc,Merlot",Domestic,2015 Anderson's Conn Valley Vineyards Right Bank,Anderson's Conn Valley Vineyards,,Cabernet Franc,,Red Wine
25.33,,,,,,,,Domestic,,,,,,Red Wine
89.99,United States > California > Sonoma County > Northern Sonoma,,,Cabernet Sauvignon,11825973-HRV,2013 Hidden Ridge Vineyard Cabernet Sauvignon 55 Percent Slope Sonoma County,Cabernet Sauvignon,Domestic,2013 Hidden Ridge Vineyard 55% Slope Sonoma County,Hidden Ridge Vineyard,,Cabernet Sauvignon,,Red Wine
43.4,United States > California,,,,,,,Domestic,,,,,,White Wine
31.8,United States > Oregon > Willamette Valley,Old Bridge Cellars,,,,,,Domestic,,,ST_09222017_Promo,,,Red Wine
49.99,United States > California > Napa Valley > Mount Veeder,Skurnik Wines,20001721_2018-07-01,Chardonnay,20001721-MAY,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Chardonnay,Domestic,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Mayacamas Vineyards,,Chardonnay,,White Wine
26.0,,Polaner Selections,,Rhone Red Blend,,,,Import,,,Google_Search_Alpha_Wines_USA_OR-WA-Rest,,,Red Wine
42.9,,Europvin,,,,,,Import,,,,,,Red Wine
26.16,,,,,,,,Domestic,,,,,,Red Wine
35.05,,Old Bridge Cellars,,,,,,Import,,,,,,Red Wine
20.79,United States > California > Santa Barbara,,20001403_2018-01-16,Chardonnay,20001403-ARW,2014 Alma Rosa Chardonnay Santa Rita Hills ,Chardonnay,Domestic,2014 Alma Rosa Chardonnay Santa Rita Hills ,Alma Rosa Winery and Vineyards,,Chardonnay,,White Wine
84.79,,,,Rhone Red Blend,,,,Import,,,,,,Red Wine
54.09,United States > California > Napa Valley,Pacific Wine Group,20001380_2018-01-02,Cabernet Sauvignon,20001380-HES,2008 Hesperian Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Domestic,2008 Hesperian Cabernet Sauvignon Napa Valley,Hesperian,,Cabernet Sauvignon,,Red Wine
48.98,United States > California > Napa Valley,,,Red Blend,20001697-HRG,2016 Hourglass HG III Red Blend Napa Valley,"Cabernet Sauvignon,Merlot,Petite Sirah",Domestic,2016 Hourglass HG III Red Blend Napa Valley,Hourglass,evocalize,Cabernet Sauvignon,30 Day Remarketing,Red Wine
22.02,,Mission Wine Company ,,,,,,Import,,,,,,Red Wine
15.74,United States > California > Napa Valley,,20001328_2017-12-15,Cabernet Sauvignon,20001328-ULT,2016 Ultraviolet Cabernet Sauvignon,"Cabernet Franc,Cabernet Sauvignon",Domestic,2016 Ultraviolet Cabernet Sauvignon,Ultraviolet,,Cabernet Sauvignon,,Red Wine
108.16,United States > California > Napa Valley,,11867533_2017-11-15,Cabernet Sauvignon,11867533-REV,2014 Revana Cabernet Sauvignon Terroir Series,"Cabernet Sauvignon,Merlot,Petit Verdot",Domestic,2014 Revana Cabernet Sauvignon Terroir Series,Revana,11820767,Cabernet Sauvignon,,Red Wine
18.02,France > Provence,Wade & Clark,,Rose,,,,Import,,,,,,Rose
39.96,United States > California > Napa Valley,,20000698_2018-01-13,,20000698-KCB,2014 Nichols Cabernet Sauvignon Private Reserve Napa Valley,Cabernet Sauvignon,Private Label,2014 Nichols Cabernet Sauvignon Private Reserve Napa Valley,Nichols,,Cabernet Sauvignon,,Red Wine
32.63,Australia > Margaret River,Southern Starz,20001644_2018-06-05,Cabernet Sauvignon,20001644-WBE,2015 Wildberry Estate Reserve Cabernet Sauvignon Margaret River ,Cabernet Sauvignon,Import,2015 Wildberry Estate Reserve Cabernet Sauvignon Margaret River ,Wildberry Estate,G_WineAccess_3P_SEARCH-Wines_IJKL,Cabernet Sauvignon,,Red Wine
52.99,United States > California > Central Coast > Sta. Rita Hills,,,,,,,Domestic,,Foxen Winery,,,,Red Wine
79.99,United States > California > Napa Valley,,20001302_2017-12-11,Chardonnay,20001302-TOR,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,Chardonnay,Domestic,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,TOR Wines,G_WineAccess_3P_Producers_Opus_One_Tier1,Chardonnay,#NAME?,White Wine
234.89,United States > California > Napa Valley,,20000815_2017-11-17,Cabernet Sauvignon,20000815-JPW,2014 Joseph Phelps Insignia Napa Valley,"Cabernet Franc,Cabernet Sauvignon,Malbec,Petit Verdot",Domestic,2014 Joseph Phelps Insignia Napa Valley,Joseph Phelps,,Cabernet Sauvignon,,Red Wine
24.43,United States > California > Contra Costa,,20001717_2018-07-20,Interesting Red,20001717-TWC,2013 Three Wine Company Carignane Lucchesi Vineyard Contra Costa County,"Carignan,Mataro,Petite Sirah,Zinfandel",Domestic,2013 Three Wine Company Carignane Lucchesi Vineyard Contra Costa County,Three Wine Company,20001717_newbrand,Carignan,a7ad8d9d458e3adaac420fb166e4152b,Red Wine
37.96,United States > California > Napa Valley,,20001548_2018-08-18,Cabernet Sauvignon,20001548-KCB,2015 Pompier Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Private Label,2015 Pompier Cabernet Sauvignon Napa Valley,Pompier,G_WineAccess_3P_Producers_Tier3,Cabernet Sauvignon,#NAME?,Red Wine
14.86,United States > California > Contra Costa,,,Red Blend,,,,Domestic,,Three Wine Company,,,,Red Wine
31.86,United States > California > Napa Valley,,,,,,,Domestic,,,,,,Red Wine
19.2,United States > Oregon,Pacific Wine Group,,,,,,Domestic,,,Bing_Search_Alpha_Wines_USA_OR-WA-Rest,,,Red Wine
34.96,United States > California > Napa Valley > Rutherford,,20000271_2018-02-09,Cabernet Sauvignon,20000271-KCB,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,Cabernet Sauvignon,Private Label,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,Nichols,,Cabernet Sauvignon,,Red Wine
85.0,United States > California > Napa Valley > Spring Mountain,,,Cabernet Sauvignon,20001216-JSV,2014 Juslyn Vineyards Cabernet Sauvignon Estate Spring Mountain,"Cabernet Sauvignon,Merlot",Domestic,2014 Juslyn Vineyards Cabernet Sauvignon Estate Spring Mountain,Juslyn Vineyards,,Cabernet Sauvignon,,Red Wine
21.72,,,,Red Blend,,,,Domestic,,,,,,Red Wine
32.2,United States > Oregon,,,,,,,Domestic,,Panther Creek Cellars,G_WineAccess_3P_Producers_Tier3,,#NAME?,Red Wine
32.61,Italy > Lombardy,,20002058_2018-11-12,Sparkling,20002058-BEL,Bellavista Alma Gran Cuvée Brut Franciacorta Italy,"Chardonnay,Pinot Blanc,Pinot Noir",Import,Bellavista Alma Gran Cuvée Brut Franciacorta Italy,Bellavista,,Chardonnay,,Sparkling
25.99,France > Rhone,,,,,,,Import,,,,,,Red Wine
28.61,France > Rhone,Polaner Selections,,,,,,Import,,,,,,Red Wine
19.07,United States > Oregon,Pacific Wine Group,,,,,,Domestic,,,,,,Red Wine
25.92,United States > California > Napa Valley,,20000926_2018-07-07,Cabernet Sauvignon,20000926-KCB,2015 Nichols Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Private Label,2015 Nichols Cabernet Sauvignon Napa Valley,Nichols,,Cabernet Sauvignon,,Red Wine
103.46,France > Champagne,Vintus,20001958_2018-10-13,Champagne,20001958-BOL,2005 Bollinger La Grande Annee Champagne,"Chardonnay,Pinot Noir",Import,2005 Bollinger La Grande Annee Champagne,Bollinger,,Chardonnay,,Sparkling
104.5,United States > California,,11876890_2018-02-09,Cabernet Sauvignon,11876890-PUR,2014 Purlieu Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Domestic,2014 Purlieu Cabernet Sauvignon Napa Valley,Purlieu,Google_Search_Beta_Wines_USA_Napa_Top-Producers,Cabernet Sauvignon,#NAME?,Red Wine
34.84,United States > Oregon > Willamette Valley,,,,,,,Domestic,,Lange Winery,,,,Red Wine
21.78,France > Provence,Twins America,20001463_2018-03-29,Rose,20001463-CDD,2017 Chateau des Demoiselles Cotes de Provence,"Carignan,Cinsault,Grenache,Mourvedre,Rolle,Syrah,Tibouren",Import,2017 Chateau des Demoiselles Cotes de Provence,Chateau des Demoiselles,,Carignan,,Rose
31.5,United States > California > Contra Costa,,20001657_2018-06-07,Red Blend,20001657-TWC,2013 Three Wine Company Established 1885,"Carignan,Mourvedre,Petite Sirah,Zinfandel",Domestic,2013 Three Wine Company Established 1885,Three Wine Company,,Carignan,,Red Wine
61.98,,Polaner Selections,,,,,"Cabernet Sauvignon,Syrah",Import,,,11252017_BCE_Announcement_PM,Cabernet Sauvignon,,Red Wine
14.83,,,,Interesting Red,,,,Import,,,,,,Red Wine
36.16,United States > California > Napa Valley,,20000941_2018-04-28,Cabernet Sauvignon,20000941-KCB,2015 Nichols Private Reserve Cabernet Sauvignon,"Cabernet Franc,Cabernet Sauvignon,Malbec,Merlot,Petit Verdot",Private Label,2015 Nichols Private Reserve Cabernet Sauvignon,Nichols,20000941_newbrand,Cabernet Sauvignon,,Red Wine
81.19,Australia > Margaret River,Old Bridge Cellars,20001391_2018-09-19,Chardonnay,20001391-LEU,2014 Leeuwin Estate Art Series Chardonnay Margaret River,Chardonnay,Import,2014 Leeuwin Estate Art Series Chardonnay Margaret River,Leeuwin Estate,,Chardonnay,,White Wine
23.31,,Louis Latour Inc,,,,,,Import,,Louis Latour,,,,Red Wine
27.06,France > Provence,Vineyard Brands,,Rose,,,,Import,,,,,,Rose
47.38,,copa fina,,,,,,Import,,,,,,Red Wine
38.1,United States > California > Napa Valley,,20001548_2018-08-16,Cabernet Sauvignon,20001548-KCB,2015 Pompier Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Private Label,2015 Pompier Cabernet Sauvignon Napa Valley,Pompier,20000941_newbrand,Cabernet Sauvignon,,Red Wine
109.49,France,Twins America,,Bordeaux Right Bank,,,"Cabernet Sauvignon,Merlot",Import,,,,,,Red Wine
33.6,United States > California > Napa Valley > Rutherford,,20000271_2018-02-09,Cabernet Sauvignon,20000271-KCB,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,Cabernet Sauvignon,Private Label,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,Nichols,,Cabernet Sauvignon,,Red Wine
31.79,United States > California > Napa Valley,,20001677_2018-09-28,Red Blend,20001677-KCB,2016 Delightful and Strange Proprietary Red Wine Napa Valley,"Cabernet Sauvignon,Malbec,Merlot",Private Label,2016 Delightful and Strange Proprietary Red Wine Napa Valley,Delightful and Strange,13527,Cabernet Sauvignon,,Red Wine
53.11,United States > California > Napa Valley,,,Cabernet Sauvignon,20001754-RKW,2014 Robert Keenan Cabernet Sauvignon Napa Valley ,Cabernet Sauvignon,Domestic,2014 Robert Keenan Cabernet Sauvignon Napa Valley ,Robert Keenan Winery,,Cabernet Sauvignon,,Red Wine
19.61,United States > California > Sonoma County,,20002010_2018-10-18,Chardonnay,20002010-HRV,2014 Hidden Ridge Chardonnay,Chardonnay,Domestic,2014 Hidden Ridge Chardonnay,Hidden Ridge Vineyard,,Chardonnay,,White Wine
23.0,United States > California > Contra Costa,,,,,,,Domestic,,Three Wine Company,,,,Red Wine
76.64,France > Burgundy > Cote de Beaune > Meursault,AP Wine Imports,20001185_2018-09-14,White Burgundy,20001185-DHB,2014 Domaine Hubert Bouzereau Gruere Meursault Charmes 1er Cru,Chardonnay,Import,2014 Domaine Hubert Bouzereau Gruere Meursault Charmes 1er Cru,Domaine Hubert Bouzereau Gruere,Google_Search_Beta_Wines,Chardonnay,#NAME?,White Wine
20.57,Spain,,,,,,,Import,,,Google_Search_Alpha_Wines_USA_Rest_Top-Producers,,,Red Wine
43.69,United States > California > Napa Valley,,20001548_2018-04-12,Cabernet Sauvignon,20001548-KCB,2015 Pompier Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Private Label,2015 Pompier Cabernet Sauvignon Napa Valley,Pompier,,Cabernet Sauvignon,,Red Wine
15.9,,Ole Imports,,Interesting Red,,,,Import,,,20000458,,,Red Wine
49.0,United States > California > Sonoma County > Sonoma Coast,,,,,,,Domestic,,,,,,Red Wine
43.47,,,,,,,,Import,,,,,,Red Wine
99.0,United States > California > Napa Valley,,11867533_2018-10-26,Cabernet Sauvignon,11867533-REV,2014 Revana Cabernet Sauvignon Terroir Series,"Cabernet Sauvignon,Merlot,Petit Verdot",Domestic,2014 Revana Cabernet Sauvignon Terroir Series,Revana,,Cabernet Sauvignon,,Red Wine
34.0,United States > California > Napa Valley > Stags Leap District,,20000313_2018-02-09,Cabernet Sauvignon,20000313-KCB,2014 Karo-Kann Stags Leap Cabernet Sauvignon,Cabernet Sauvignon,Private Label,2014 Karo-Kann Stags Leap Cabernet Sauvignon,Karo-Kann,,Cabernet Sauvignon,,Red Wine
33.02,United States > California > Santa Barbara,,,Red Blend,,,,Domestic,,Tensley,,,,Red Wine
20.0,,,,,,,,Domestic,,,,,,Red Wine
21.59,United States > California,,20001941_2018-09-20,Red Blend,20001941-CHP,2016 The Illegitimate Cuvee Non Autorisee,"Cabernet Sauvignon,Merlot,Syrah,Zinfandel",Domestic,2016 The Illegitimate Cuvee Non Autorisee,Chateau Potelle,Bing_Search_Beta_Wines_USA_Napa_Top-Producers,Cabernet Sauvignon,#NAME?,Red Wine
18.35,Spain,USA Wine West,,,,,,Import,,,,,,White Wine
20.56,,,,Red Blend,,,,Domestic,,,,,,Red Wine
32.39,,Seaview Imports,,,,,,Import,,Akarua,,,,Red Wine
23.53,United States > California > Napa Valley,Pacific Wine Group,20001935_2018-09-14,Red Blend,20001935-EIG,2013 1849 Wine Company Anonymous Premium Red Blend Napa Valley,"Cabernet Sauvignon,Merlot,Petite Sirah,Zinfandel",Domestic,2013 1849 Wine Company Anonymous Premium Red Blend Napa Valley,1849 Wine Company,,Cabernet Sauvignon,,Red Wine
84.99,Italy > Tuscany,Vintus,11840216_2018-04-30,Super Tuscan,11840216-MCL,2012 Le Macchiole Paleo Rosso ,Cabernet Franc,Import,2012 Le Macchiole Paleo Rosso ,Le Macchiole,,Cabernet Franc,,Red Wine
127.14,United States > California > Sonoma County,,,,,,,Domestic,,,20001607_newbrand,,,Red Wine
60.22,France > Champagne,,,Champagne,,,,Import,,Billecart-Salmon,,,,Sparkling
49.28,United States > California > Santa Barbara,Skurnik Wines,,,,,,Domestic,,,NEW - Refer-a-friend Landing Page - variant 1,,,Red Wine
