is_buyer,varietal,offer_id,product_title,producing_winery_winedirect_upc,product_winery_name,product_region_name,varietalcategory_name,title,varietal_list,importer_name,product_style_name,label_classification,utm_ft_keywords,unit_price_incl_tax,utm_lt_campaign_token
chardonnay,Chardonnay,20001391_2018-02-15,2014 Leeuwin Estate Art Series Chardonnay Margaret River,20001391-LEU,Leeuwin Estate,Australia > Margaret River,Chardonnay,2014 Leeuwin Estate Art Series Chardonnay Margaret River,Chardonnay,Old Bridge Cellars,White Wine,Import,,84.53,
chardonnay,Chardonnay,20001313_2018-02-13,NV Akarua Methode Traditionnelle Rose,20001313-AKA,Akarua,New Zealand > Central Otago,Sparkling,NV Akarua Methode Traditionelle Rose,"Chardonnay,Pinot Noir",Seaview Imports,Sparkling,Import,,29.99,
chardonnay,Chardonnay,20000918_2018-02-09,2016 LIOCO Chardonnay Sonoma County,20000918-LIO,LIOCO,United States > California > Sonoma County,Chardonnay,2016 LIOCO Chardonnay Sonoma County,Chardonnay,,White Wine,Domestic,,22.0,
chardonnay,Chardonnay,20001980_2018-10-02,2014 Stomping Girl Chardonnay Hyde Vineyard,20001980-SGW,Stomping Girl Wines,United States > California > Napa Valley > Los Carneros,Chardonnay,2014 Stomping Girl Chardonnay Hyde Vineyard,Chardonnay,,White Wine,Domestic,,17.99,
chardonnay,Chardonnay,20001708_2018-06-30,2009 Cazals Millesime Grand Cru Champagne Blanc de Blancs,20001708-CLC,Claude Cazals,France > Champagne,Champagne,2009 Cazals Millesime Grand Cru Champagne Blanc de Blancs,Chardonnay,Kimberly Jones Selections,Sparkling,Import,,60.71,
chardonnay,Chardonnay,20001151_2018-02-09,2015 TOR Chardonnay Durell Vineyard,20001151-TOR,TOR Wines,United States > California > Sonoma County > Sonoma Coast,Chardonnay,2015 TOR Chardonnay Durell Vineyard,Chardonnay,Kenward Family Vineyards,White Wine,Domestic,,64.05,
chardonnay,Chardonnay,20001751_2018-07-21,2016 TOR Torchiana Chardonnay Beresini Vineyard Carneros Napa Valley,20001751-TOR,TOR Wines,United States > California > Napa Valley,Chardonnay,2016 TOR Torchiana Chardonnay Beresini Vineyard Carneros Napa Valley,Chardonnay,Kenward Family Vineyards,White Wine,Domestic,#NAME?,69.06,G_WineAccess_3P_Producers_Brunello_Tier1
chardonnay,Chardonnay,20001761_2018-08-02,2015 Clos Du Val Estate Chardonnay Lot One Carneros Napa Valley,20001761-CDV,Clos du Val,United States > California > Napa Valley,Chardonnay,2015 Clos Du Val Estate Chardonnay Lot One Carneros Napa Valley,Chardonnay,,White Wine,Domestic,,25.92,
chardonnay,Chardonnay,20001943_2018-09-16,2016 Clos du Val Proprietary White Wine Napa Valley,20001943-CDV,Clos du Val,United States > California > Napa Valley,Interesting White,2016 Clos du Val Proprietary White Wine Napa Valley,"Chardonnay,Muscat,Sauvignon Blanc",,White Wine,Domestic,,19.43,
chardonnay,Chardonnay,11827648_2018-03-17,2012 Domaine Simonnet-Febvre Chablis 1er Cru Fourchaume,11827648-DSF,Domaine Simonnet-Febvre,France > Burgundy > Chablis,White Burgundy,2012 Domaine Simonnet-Febvre Chablis 1Er Cru Fourchaume,Chardonnay,Louis Latour Inc,White Wine,Import,,37.79,
chardonnay,Chardonnay,20001980_2018-10-02,2014 Stomping Girl Chardonnay Hyde Vineyard,20001980-SGW,Stomping Girl Wines,United States > California > Napa Valley > Los Carneros,Chardonnay,2014 Stomping Girl Chardonnay Hyde Vineyard,Chardonnay,,White Wine,Domestic,,21.39,
chardonnay,Chardonnay,20001858_2018-08-24,2017 Joey Tensley Chardonnay Central Coast,20001858-TNW,Tensley,United States > California > Central Coast,Chardonnay,2017 Joey Tensley Chardonnay Central Coast,Chardonnay,,White Wine,Domestic,,21.46,
chardonnay,Chardonnay,20001302_2017-12-11,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,20001302-TOR,TOR Wines,United States > California > Napa Valley,Chardonnay,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,Chardonnay,,White Wine,Domestic,truchard chardonnay,85.39,G_WineAccess_3P_SEARCH-Wineries-T
chardonnay,Chardonnay,20001951_2018-11-08,"2015 Louis Latour Chassagne Montrachet Chenevottes"" 1er Cru""",20001951-LTR,Louis Latour,France > Burgundy,Chardonnay,"2015 Louis Latour Chassagne Montrachet Chenevottes"" 1er Cru""",Chardonnay,Louis Latour Inc,White Wine,Import,,91.45,
chardonnay,Chardonnay,20001858_2018-08-24,2017 Joey Tensley Chardonnay Central Coast,20001858-TNW,Tensley,United States > California > Central Coast,Chardonnay,2017 Joey Tensley Chardonnay Central Coast,Chardonnay,,White Wine,Domestic,wine access reviews,21.09,Google_Search_Alpha_Brand
chardonnay,Chardonnay,20002054_2018-11-11,2017 Giant Steps Chardonnay Yarra Valley Australia,20002054-GIS,Giant Steps,Australia > Yarra Valley,Chardonnay,2017 Giant Steps Chardonnay Yarra Valley Australia,Chardonnay,,White Wine,Import,,30.16,
chardonnay,Chardonnay,10193772_2018-02-09,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,10193772-MTY,Michel Turgy,France > Champagne,Champagne,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,Chardonnay,North Berkeley Wine Imports,Sparkling,Import,,54.76,
chardonnay,Chardonnay,20001374_2017-12-30,2016 Domaine du Chateau de Pierreclos Macon-Pierreclos,20001374-CDP,Domaine du Chateau de Pierreclos,France > Burgundy > Macon,White Burgundy,2016 Domaine du Chateau de Pierreclos Macon-Pierreclos,Chardonnay,AP Wine Imports,White Wine,Import,,19.99,
chardonnay,Chardonnay,20001990_2018-10-20,2016 Massican Gaspare Friuli Colli Orientali White Wine,20001990-MNW,Massican Winery,Italy > Friuli-Venezia Giulia,Interesting White,2016 Massican Gaspare Friuli Colli Orientali White Wine,"Chardonnay,Ribolla Gialla,Tocai",,White Wine,Import,,31.79,
chardonnay,Chardonnay,20000654_2018-09-02,2015 LIOCO Estero Chardonnay Russian River Valley ,20000654-LIO,LIOCO,United States > California > Sonoma County > Russian River Valley,Chardonnay,2015 LIOCO Estero Chardonnay Russian River Valley ,Chardonnay,,White Wine,Domestic,,35.55,
chardonnay,Chardonnay,20001980_2018-10-02,2014 Stomping Girl Chardonnay Hyde Vineyard,20001980-SGW,Stomping Girl Wines,United States > California > Napa Valley > Los Carneros,Chardonnay,2014 Stomping Girl Chardonnay Hyde Vineyard,Chardonnay,,White Wine,Domestic,000842eb2fde3693aeeea4014edae94a,19.79,20000706_newbrand
chardonnay,Chardonnay,20001024_2018-02-09,2013 Nicholson Jones Selection Chardonnay Dolly Hill,20001024-NIJ,Nicholson Jones Selection,United States > California > Napa Valley > Los Carneros,Chardonnay,2013 Nicholson Jones Chardonnay Dolly Hill Vineyard Carneros,Chardonnay,Scale Wine Group,White Wine,Domestic,,31.8,
chardonnay,Chardonnay,20001958_2018-10-13,2005 Bollinger La Grande Annee Champagne,20001958-BOL,Bollinger,France > Champagne,Champagne,2005 Bollinger La Grande Annee Champagne,"Chardonnay,Pinot Noir",Vintus,Sparkling,Import,delectus wines,81.19,G_WineAccess_3P_SEARCH-Wineries-D
chardonnay,Chardonnay,119395_2018-05-25,Diebolt-Vallois Blanc de Blancs Brut,119395-DVC,Diebolt-Vallois,France > Champagne,Champagne,Diebolt-Vallois Blanc de Blancs Brut,Chardonnay,,Sparkling,Import,,40.91,
chardonnay,Chardonnay,20002010_2018-10-18,2014 Hidden Ridge Chardonnay,20002010-HRV,Hidden Ridge Vineyard,United States > California > Sonoma County,Chardonnay,2014 Hidden Ridge Chardonnay,Chardonnay,,White Wine,Domestic,#NAME?,19.29,G_WineAccess_3P_Producers_Brunello_Tier1
chardonnay,Chardonnay,20002010_2018-10-18,2014 Hidden Ridge Chardonnay,20002010-HRV,Hidden Ridge Vineyard,United States > California > Sonoma County,Chardonnay,2014 Hidden Ridge Chardonnay,Chardonnay,,White Wine,Domestic,,19.34,
chardonnay,Chardonnay,20000918_2018-02-09,2016 LIOCO Chardonnay Sonoma County,20000918-LIO,LIOCO,United States > California > Sonoma County,Chardonnay,2016 LIOCO Chardonnay Sonoma County,Chardonnay,,White Wine,Domestic,,23.54,
chardonnay,Chardonnay,20001096_2017-11-27,2015 Louis Latour Corton Charlemagne Grand Cru,20001096-LTR,Louis Latour,France > Burgundy > Cote de Beaune > Corton-Charlemagne,,2015 Louis Latour Corton Charlemagne Grand Cru,Chardonnay,Louis Latour Inc,White Wine,Import,,128.46,
chardonnay,Chardonnay,20001590_2018-09-13,2016 Teeter-Totter Chardonnay,20001590-TET,Teeter-Totter,United States > California,Chardonnay,2016 Teeter-Totter Chardonnay,Chardonnay,,White Wine,Domestic,,34.0,
chardonnay,Chardonnay,20001058_2018-10-23,2015 Moone-Tsai Vineyards Chardonnay Charles Heintz Vineyard,20001058-MST,Moone-Tsai Vineyards,United States > California > Sonoma County > Sonoma Coast,Chardonnay,2015 Moone-Tsai Vineyards Chardonnay Charles Heintz Vineyard,Chardonnay,,White Wine,Domestic,,79.5,
chardonnay,Chardonnay,20002010_2018-10-18,2014 Hidden Ridge Chardonnay,20002010-HRV,Hidden Ridge Vineyard,United States > California > Sonoma County,Chardonnay,2014 Hidden Ridge Chardonnay,Chardonnay,,White Wine,Domestic,,19.56,
chardonnay,Chardonnay,20001744_2018-07-25,2004 Champagne Dumangin J Fils Le Vintage Extra Brut 1er Cru,20001744-JDF,J. Dumangin Fils,France > Champagne,Champagne,2004 Champagne Dumangin J Fils Le Vintage Extra Brut 1er Cru,"Chardonnay,Pinot Noir",USA Wine West,Sparkling,Import,,90.95,
chardonnay,Chardonnay,20001151_2018-02-09,2015 TOR Chardonnay Durell Vineyard,20001151-TOR,TOR Wines,United States > California > Sonoma County > Sonoma Coast,Chardonnay,2015 TOR Wines TOR Chardonnay Durell Vineyard,Chardonnay,Kenward Family Vineyards,White Wine,Domestic,,60.0,
chardonnay,Chardonnay,20000491_2018-02-09,2013 Louis Latour Meursault Goutte d'Or 1er Cru,20000491-LTR,Louis Latour,France > Burgundy > Cote de Beaune > Meursault,White Burgundy,2013 Louis Latour Meursault Goutte d'Or 1er Cru,Chardonnay,Louis Latour Inc,White Wine,Import,,69.0,
chardonnay,Chardonnay,11865787_2017-11-26,2006 Taittinger Comtes de Champagne Blanc de Blancs Brut,11865787-TAI,Taittinger,France > Champagne,Champagne,2006 Taittinger Comtes de Champagne Blanc de Blancs Brut,Chardonnay,Young's Market,Sparkling,Import,,149.99,
chardonnay,Chardonnay,20001220_2017-11-14,2015 Dutton-Goldfield Dutton Ranch Chardonnay Russian River Valley,20001220-DGF,Dutton-Goldfield,United States > California > Sonoma County > Russian River Valley,Chardonnay,2015 Dutton-Goldfield Dutton Ranch Chardonnay Russian River Valley,Chardonnay,,White Wine,Domestic,,31.6,
chardonnay,Chardonnay,20001721_2018-07-01,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,20001721-MAY,Mayacamas Vineyards,United States > California > Napa Valley > Mount Veeder,Chardonnay,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Chardonnay,Skurnik Wines,White Wine,Domestic,,53.49,
chardonnay,Chardonnay,20001391_2018-01-07,2014 Leeuwin Estate Art Series Chardonnay Margaret River,20001391-LEU,Leeuwin Estate,Australia > Margaret River,Chardonnay,2014 Leeuwin Estate Art Series Chardonnay Margaret River,Chardonnay,Old Bridge Cellars,White Wine,Import,,79.0,evocalize
chardonnay,Chardonnay,20001958_2018-10-13,2005 Bollinger La Grande Annee Champagne,20001958-BOL,Bollinger,France > Champagne,Champagne,2005 Bollinger La Grande Annee Champagne,"Chardonnay,Pinot Noir",Vintus,Sparkling,Import,,75.0,
chardonnay,Chardonnay,20001673_2018-09-12,NV Champagne Jacquart Brut Mosaic Signature,20001673-CJC,Champagne Jacquart,France > Champagne,Champagne,NV Champagne Jacquart Brut Mosaic Signature,"Chardonnay,Pinot Meunier,Pinot Noir",Preston Layne,Sparkling,Import,,43.35,
chardonnay,Chardonnay,20001726_2018-07-14,2016 Fait Main Chardonnay Penhoet Toyon Farm Vineyard Carneros Napa Valley,20001726-FTM,Fait Main,United States > California > Napa Valley > Los Carneros,Chardonnay,2016 Fait Main Chardonnay Penhoet Toyon Farm Vineyard Carneros Napa Valley,Chardonnay,,White Wine,Domestic,b7c08e07fd2d388d92e9f192b84c766c,81.94,20001726_newbrand_test-old-template
chardonnay,Chardonnay,20001420_2018-01-28,2014 Louis Latour Marsannay Blanc AC Cote-D' Or,20001420-LTR,Louis Latour,France > Burgundy > Cote de Nuits > Marsannay,White Burgundy,2014 Louis Latour Marsannay Blanc AC Cote-D' Or,Chardonnay,Louis Latour Inc,White Wine,Import,,23.97,
chardonnay,Chardonnay,20001958_2018-10-13,2005 Bollinger La Grande Annee Champagne,20001958-BOL,Bollinger,France > Champagne,Champagne,2005 Bollinger La Grande Annee Champagne,"Chardonnay,Pinot Noir",Vintus,Sparkling,Import,,89.36,
chardonnay,Chardonnay,20001980_2018-10-02,2014 Stomping Girl Chardonnay Hyde Vineyard,20001980-SGW,Stomping Girl Wines,United States > California > Napa Valley > Los Carneros,Chardonnay,2014 Stomping Girl Chardonnay Hyde Vineyard,Chardonnay,,White Wine,Domestic,,19.99,
chardonnay,Chardonnay,10193772_2018-02-09,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,10193772-MTY,Michel Turgy,France > Champagne,Champagne,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,Chardonnay,North Berkeley Wine Imports,Sparkling,Import,,53.5,NEW - Refer-a-friend Landing Page
chardonnay,Chardonnay,20001943_2018-09-16,2016 Clos du Val Proprietary White Wine Napa Valley,20001943-CDV,Clos du Val,United States > California > Napa Valley,Interesting White,2016 Clos du Val Proprietary White Wine Napa Valley,"Chardonnay,Muscat,Sauvignon Blanc",,White Wine,Domestic,,22.39,
chardonnay,Chardonnay,11827648_2018-03-17,2012 Domaine Simonnet-Febvre Chablis 1er Cru Fourchaume,11827648-DSF,Domaine Simonnet-Febvre,France > Burgundy > Chablis,White Burgundy,2012 Domaine Simonnet-Febvre Chablis 1Er Cru Fourchaume,Chardonnay,Louis Latour Inc,White Wine,Import,,34.99,
chardonnay,Chardonnay,11913407_2018-03-23,2014 Bartinney Chardonnay Stellenbosch,11913407-BTY,Bartinney,South Africa,Chardonnay,2014 Bartinney Chardonnay Stellenbosch,Chardonnay,Cape Classics,White Wine,Import,,19.99,
chardonnay,Chardonnay,20001792_2018-08-15,2013 Stomping Girl Chardonnay Hyde Vineyard Carneros Napa Valley,20001792-SGW,Stomping Girl Wines,United States > California > Napa Valley > Los Carneros,Chardonnay,2013 Stomping Girl Chardonnay Hyde Vineyard Carneros Napa Valley,Chardonnay,,White Wine,Domestic,,19.42,
chardonnay,Chardonnay,20001744_2018-07-25,2004 Champagne Dumangin J Fils Le Vintage Extra Brut 1er Cru,20001744-JDF,J. Dumangin Fils,France > Champagne,Champagne,2004 Champagne Dumangin J Fils Le Vintage Extra Brut 1er Cru,"Chardonnay,Pinot Noir",USA Wine West,Sparkling,Import,,100.7,
chardonnay,Chardonnay,20000918_2018-02-09,2016 LIOCO Chardonnay Sonoma County,20000918-LIO,LIOCO,United States > California > Sonoma County,Chardonnay,2016 LIOCO Chardonnay Sonoma County,Chardonnay,,White Wine,Domestic,,23.32,
chardonnay,Chardonnay,20001590_2018-09-13,2016 Teeter-Totter Chardonnay,20001590-TET,Teeter-Totter,United States > California,Chardonnay,2016 Teeter-Totter Chardonnay,Chardonnay,,White Wine,Domestic,,36.72,
chardonnay,Chardonnay,20001058_2017-09-26,2015 Moone-Tsai Vineyards Chardonnay Charles Heintz Vineyard,20001058-MST,Moone-Tsai Vineyards,United States > California > Sonoma County > Sonoma Coast,Chardonnay,2015 Moone-Tsai Vineyards Chardonnay Charles Heintz Vineyard,Chardonnay,,White Wine,Domestic,,81.75,
chardonnay,Chardonnay,20000491_2018-02-09,2013 Louis Latour Meursault Goutte d'Or 1er Cru,20000491-LTR,Louis Latour,France > Burgundy > Cote de Beaune > Meursault,White Burgundy,2013 Louis Latour Meursault Goutte d'Or 1er Cru,Chardonnay,Louis Latour Inc,White Wine,Import,,75.56,
chardonnay,Chardonnay,20001888_2018-09-13,NV Bollinger Rose Champagne France,20001888-BOL,Bollinger,France > Champagne,Champagne,NV Bollinger Rose Champagne France,"Chardonnay,Pinot Meunier,Pinot Noir",Vintus,Sparkling,Import,,74.36,
chardonnay,Chardonnay,20001564_2018-04-10,2014 WindRacer Chardonnay Russian River Valley,20001564-WNR,WindRacer,United States > California > Sonoma County > Russian River Valley,Chardonnay,2014 WindRacer Chardonnay Russian River Valley,Chardonnay,Regal Wine Company,White Wine,Domestic,,32.54,
chardonnay,Chardonnay,186165_2018-02-22,Diebolt-Vallois Cuvee Prestige Blanc de Blancs Brut,186165-DVC,Diebolt-Vallois,France > Champagne > Cote des Blancs > Cramant,Champagne,Diebolt-Vallois Cuvee Prestige Blanc de Blancs Brut,Chardonnay,Sussex,Sparkling,Import,7c88e8cce2b13530a9425566f674e482,49.05,186165_newbrand
chardonnay,Chardonnay,20001611_2018-05-13,2016 Stella Bella Chardonnay Margaret River,20001611-SBW,Stella Bella,Australia,Chardonnay,2016 Stella Bella Chardonnay Margaret River,Chardonnay,Little Peacock,White Wine,Import,,27.58,
chardonnay,Chardonnay,20001958_2018-10-13,2005 Bollinger La Grande Annee Champagne,20001958-BOL,Bollinger,France > Champagne,Champagne,2005 Bollinger La Grande Annee Champagne,"Chardonnay,Pinot Noir",Vintus,Sparkling,Import,giuseppe  quintarelli,90.1,Google_Search_Beta_Wines_Italy
chardonnay,Chardonnay,20001116_2018-01-22,2013 Domaine Matrot Meursault,20001116-DMB,Domaine Matrot,France > Burgundy > Cote de Beaune,Chardonnay,2013 Domaine Matrot Meursault,Chardonnay,Treasury Wine Estates,White Wine,Import,,32.1,
chardonnay,Chardonnay,20002058_2018-11-12,Bellavista Alma Gran Cuvée Brut Franciacorta Italy,20002058-BEL,Bellavista,Italy > Lombardy,Sparkling,Bellavista Alma Gran Cuvée Brut Franciacorta Italy,"Chardonnay,Pinot Blanc,Pinot Noir",,Sparkling,Import,,32.09,
chardonnay,Chardonnay,20001302_2018-09-14,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,20001302-TOR,TOR Wines,United States > California > Napa Valley,Chardonnay,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,Chardonnay,,White Wine,Domestic,,86.19,
chardonnay,Chardonnay,20000491_2018-02-09,2013 Louis Latour Meursault Goutte d'Or 1er Cru,20000491-LTR,Louis Latour,France > Burgundy > Cote de Beaune > Meursault,White Burgundy,2013 Louis Latour Meursault Goutte d'Or 1er Cru,Chardonnay,Louis Latour Inc,White Wine,Import,,74.69,Cartera 12%
chardonnay,Chardonnay,20001721_2018-07-01,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,20001721-MAY,Mayacamas Vineyards,United States > California > Napa Valley > Mount Veeder,Chardonnay,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Chardonnay,Skurnik Wines,White Wine,Domestic,,54.12,
chardonnay,Chardonnay,20001998_2018-11-01,Billecart-Salmon Champagne Blanc de Blancs Grand Cru Magnum (1.5 L),20001998-BLS,Billecart-Salmon,France > Champagne,Champagne,Billecart-Salmon Champagne Blanc de Blancs Grand Cru Magnum (1.5 L),Chardonnay,T. Edward Wines,Sparkling,Import,,135.0,
chardonnay,Chardonnay,20001302_2017-12-11,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,20001302-TOR,TOR Wines,United States > California > Napa Valley,Chardonnay,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,Chardonnay,,White Wine,Domestic,,87.39,
chardonnay,Chardonnay,20001374_2017-12-30,2016 Domaine du Chateau de Pierreclos Macon-Pierreclos,20001374-CDP,Domaine du Chateau de Pierreclos,France > Burgundy > Macon,White Burgundy,2016 Domaine du Chateau de Pierreclos Macon-Pierreclos,Chardonnay,AP Wine Imports,White Wine,Import,,21.71,evocalize
chardonnay,Chardonnay,20001420_2018-01-28,2014 Louis Latour Marsannay Blanc AC Cote-D' Or,20001420-LTR,Louis Latour,France > Burgundy > Cote de Nuits > Marsannay,White Burgundy,2014 Louis Latour Marsannay Blanc AC Cote-D' Or,Chardonnay,Louis Latour Inc,White Wine,Import,,26.58,
chardonnay,Chardonnay,20001990_2018-10-06,2016 Massican Gaspare Friuli Colli Orientali White Wine,20001990-MNW,Massican Winery,Italy > Friuli-Venezia Giulia,Interesting White,2016 Massican Gaspare Friuli Colli Orientali White Wine,"Chardonnay,Ribolla Gialla,Tocai",,White Wine,Import,,31.86,
chardonnay,Chardonnay,20001958_2018-10-13,2005 Bollinger La Grande Annee Champagne,20001958-BOL,Bollinger,France > Champagne,Champagne,2005 Bollinger La Grande Annee Champagne,"Chardonnay,Pinot Noir",Vintus,Sparkling,Import,,75.0,
chardonnay,Chardonnay,20001420_2018-10-05,2014 Louis Latour Marsannay Blanc AC Cote-D' Or,20001420-LTR,Louis Latour,France > Burgundy > Cote de Nuits > Marsannay,White Burgundy,2014 Louis Latour Marsannay Blanc AC Cote-D' Or,Chardonnay,Louis Latour Inc,White Wine,Import,,26.5,
